,grp,variable,value
9130,5_1,12_3,0.16444564515635368
9131,5_1,12_4,0.0417405090561542
9132,5_1,6_1,0.12211446601146124
9133,5_1,6_2,0.10261224432642359
9134,5_1,6_3,0.06910106349288335
9135,5_1,6_4,0.08825207948765564
9136,5_1,6_5,0.15512524138724715
9137,5_1,6_6,0.15507027762022102
9138,5_1,6_7,0.16836737194701387
9139,5_1,6_8,0.11558447007412577
9140,5_1,9_1,0.03343315726159933
9141,5_1,9_2,0.04177467998771918
9142,5_1,9_3,0.03025366451300812
9143,5_1,9_4,0.06672961174136265
9144,5_1,9_5,0.07080231549755744
9145,5_1,9_6,0.05180380165926686
9146,5_1,9_7,0.02014439875890877
9147,5_1,9_8,0.04192352323360686
9148,5_1,9_9,0.05541385611163224
9149,5_1,9_10,0.028112768461216298
9150,5_1,9_11,0.10209038967427633
9151,5_1,9_12,0.038293487550432354
9152,5_1,9_13,0.07004613682217849
9153,5_1,2_1,7.682333614852776e-06
9154,5_1,2_2,0.0002182075040798632
9155,5_1,2_3,0.013899519466832188
9156,5_1,2_4,0.0017949999121729268
9157,5_1,2_5,0.007644056448698369
9158,5_1,2_6,0.0029840400068189507
9159,5_1,5_1,1.0
9160,5_1,5_2,0.004366260019266551
9161,5_1,5_3,0.04258656145078177
9162,5_1,5_4,1.9563734743772086e-05
9163,5_1,5_5,0.011307975926759662
9164,5_1,5_6,0.08636657258777856
9165,5_1,5_7,0.033323940367653314
9166,5_1,5_8,0.06802713368353622
9167,5_1,5_9,0.02444967371323378
9168,5_1,5_10,0.05376515292757018
9169,5_1,5_11,0.013569222543689774
9170,5_1,5_12,0.1091144741398567
9171,5_1,5_13,0.08258739772934505
9172,5_1,5_14,0.060307587779168226
9173,5_1,3_1,0.005912692992248512
9174,5_1,3_2,0.12450089049083493
9175,5_1,3_3,0.06162388044476353
9176,5_1,3_4,0.00013000088202398265
9177,5_1,3_5,0.02387399400329043
9178,5_1,3_6,0.02564433279297189
9179,5_1,3_7,0.005201808883682269
9180,5_1,3_8,0.0744134065277366
9181,5_1,3_9,0.1144643039638826
9182,5_1,3_10,0.018782696365771647
9183,5_1,3_11,5.926925009995259e-06
9184,5_1,3_12,0.0029020216009941237
9185,5_1,3_13,0.06456020620407886
9186,5_1,3_14,0.06207160540223284
9187,5_1,3_15,0.09695507554062043
9188,5_1,3_16,0.09296893423058779
9189,5_1,3_17,0.056875750403257874
9190,5_1,3_18,0.04015511924449198
9191,5_1,3_19,0.018876194414960974
9192,5_1,3_20,0.05254799662954498
9193,5_1,3_21,0.1371986584144114
9194,5_1,3_22,0.02756332698258557
9195,5_1,4_1,0.013091585297772422
9196,5_1,4_2,0.01380614914378458
9197,5_1,4_3,0.011075472468035329
9198,5_1,4_4,0.017456072752369513
9199,5_1,4_5,0.0014964234729484688
9200,5_1,4_6,0.00012399309841335998
9201,5_1,4_7,0.005976854198447592
9202,5_1,4_8,0.0006941816212609648
9203,5_1,4_9,0.002814705068478513
9204,5_1,4_10,0.004283808561914225
9205,5_1,1_1,0.002454085275502017
9206,5_1,1_2,0.0013037656934637605
9207,5_1,1_3,0.0010186621845452563
9208,5_1,1_4,0.10378914657945108
9209,5_1,1_5,0.008116163907754794
9210,5_1,1_6,0.022768994182969522
9211,5_1,1_7,0.028863396379729372
9212,5_1,1_8,0.08269043611471386
9213,5_1,1_9,0.026555255887859036
9214,5_1,1_10,0.019104783134471635
9215,5_1,1_11,0.0018836783493361674
9216,5_2,13_1,0.005936476615132945
9217,5_2,13_2,0.2799990138394561
9218,5_2,13_3,0.07290505888055807
9219,5_2,13_4,0.00227903516568932
9220,5_2,14_1,0.0007839531356200486
9221,5_2,14_2,7.449872179776794e-05
9222,5_2,14_3,0.0006010034596291564
9223,5_2,14_4,0.00442452287660729
9224,5_2,14_5,1.4955342972576834e-05
9225,5_2,14_6,0.001549451600591753
9226,5_2,14_7,0.01156328400970195
9227,5_2,11_1,0.011548924254553554
9228,5_2,11_2,0.009582694027521332
9229,5_2,11_3,0.00033392124865941656
9230,5_2,11_4,0.0316845661530337
9231,5_2,11_5,0.019769495072542102
9232,5_2,11_6,0.03180361804312403
9233,5_2,8_1,0.00015114856803663337
9234,5_2,8_2,0.016948035812022002
9235,5_2,8_3,0.0010259322751301058
9236,5_2,8_4,0.02052508774436215
9237,5_2,8_5,0.008164171709696542
9238,5_2,8_6,0.03286822445475512
9239,5_2,7_1,0.001570571856043322
9240,5_2,7_2,1.736034853514796e-05
9241,5_2,7_3,0.0007565829641324556
9242,5_2,7_4,0.006187442211006855
9243,5_2,7_5,0.004816817133262355
9244,5_2,7_6,0.0011912102465423864
9245,5_2,7_7,0.008694604571805372
9246,5_2,7_8,0.010853895921792605
9247,5_2,7_9,0.0056943872806345525
9248,5_2,7_10,0.001752188666963336
9249,5_2,7_11,0.0001425216255294568
9250,5_2,10_1,0.0006010034596293375
9251,5_2,10_2,0.02892742355257671
9252,5_2,10_3,0.021591202755769378
9253,5_2,10_4,0.005027902499719654
9254,5_2,10_5,0.004126582696514956
9255,5_2,10_6,0.02039295316249118
9256,5_2,12_1,2.6838059611281128e-05
9257,5_2,12_2,7.28023900231611e-06
9258,5_2,12_3,0.011461419024998249
9259,5_2,12_4,0.020973943041899555
9260,5_2,6_1,0.0006805533765738719
9261,5_2,6_2,0.01739586581667168
9262,5_2,6_3,0.017043152944872634
9263,5_2,6_4,0.0017271063043654365
9264,5_2,6_5,0.0033269464363506196
9265,5_2,6_6,0.006812538507944253
9266,5_2,6_7,0.0020250236282435318
9267,5_2,6_8,0.0005944024258868547
9268,5_2,9_1,0.005430417392895266
9269,5_2,9_2,0.0013892431464299056
9270,5_2,9_3,0.005462896384550161
9271,5_2,9_4,0.000807770793513543
9272,5_2,9_5,0.004864780331917233
9273,5_2,9_6,0.005862314859929275
9274,5_2,9_7,0.0025794061700713
9275,5_2,9_8,0.0018209701459381638
9276,5_2,9_9,0.005927396320905354
9277,5_2,9_10,0.01694020222592214
9278,5_2,9_11,0.037861565772479726
9279,5_2,9_12,0.01839315502695917
9280,5_2,9_13,0.028380004468530506
9281,5_2,2_1,0.08901024384297401
9282,5_2,2_2,0.007971228472489423
9283,5_2,2_3,0.0011957837026687996
9284,5_2,2_4,9.573028278366452e-05
9285,5_2,2_5,0.05353435348939683
9286,5_2,2_6,0.004127001288124023
9287,5_2,5_1,0.003720805530119081
9288,5_2,5_2,1.0
9289,5_2,5_3,0.0941000507093746
9290,5_2,5_4,0.004697670018831536
9291,5_2,5_5,0.037768561660504636
9292,5_2,5_6,0.05225374129891206
9293,5_2,5_7,0.006144941898156808
9294,5_2,5_8,0.008296965565650188
9295,5_2,5_9,0.0028296950824352883
9296,5_2,5_10,0.06237665770451497
9297,5_2,5_11,0.0041643596163844394
9298,5_2,5_12,0.031632116098055156
9299,5_2,5_13,0.022714412222339154
9300,5_2,5_14,0.03543765855307944
9301,5_2,3_1,0.0005223401406345131
9302,5_2,3_2,0.0022281367851958098
9303,5_2,3_3,0.0023648802778145988
9304,5_2,3_4,3.657073526537016e-06
9305,5_2,3_5,0.0016686879434520126
9306,5_2,3_6,3.836801363030693e-05
9307,5_2,3_7,7.745938961790662e-06
9308,5_2,3_8,0.0140362588103529
9309,5_2,3_9,0.042422672161754056
9310,5_2,3_10,0.007783553384819621
9311,5_2,3_11,0.0013846206318866823
9312,5_2,3_12,0.003263635556799553
9313,5_2,3_13,0.0046236890244472275
9314,5_2,3_14,0.005528390031855647
9315,5_2,3_15,0.004226881098596225
9316,5_2,3_16,0.027857937968323455
9317,5_2,3_17,0.02181656647678007
9318,5_2,3_18,5.80843756973433e-06
9319,5_2,3_19,0.0027851763121652007
9320,5_2,3_20,0.05943367997119471
9321,5_2,3_21,0.015461621000588389
9322,5_2,3_22,0.019252332951187934
9323,5_2,4_1,0.002495452104897078
9324,5_2,4_2,0.015274845903502622
9325,5_2,4_3,0.0005078873663851626
9326,5_2,4_4,0.0002934738512845655
9327,5_2,4_5,0.002755301622375432
9328,5_2,4_6,1.510136566178792e-06
9329,5_2,4_7,0.0005675397665761248
9330,5_2,4_8,0.006200343117926737
9331,5_2,4_9,0.03479082865965051
9332,5_2,4_10,0.0010732132104365577
9333,5_2,1_1,7.280239002134894e-06
9334,5_2,1_2,0.0007935321632238672
9335,5_2,1_3,0.0003809177555248379
9336,5_2,1_4,0.0037161715245703935
9337,5_2,1_5,0.011208003376667375
9338,5_2,1_6,0.0012856218925164707
9339,5_2,1_7,0.0024621865863075592
9340,5_2,1_8,0.016541470251796045
9341,5_2,1_9,0.012483420184494571
9342,5_2,1_10,0.00013003403490649123
9343,5_2,1_11,0.0013756724960213818
9344,5_3,13_1,0.015941240968478366
9345,5_3,13_2,0.2521570573708554
9346,5_3,13_3,0.06470834434402405
9347,5_3,13_4,0.0211247030638803
9348,5_3,14_1,0.0007839531356200486
9349,5_3,14_2,0.02775995113871743
9350,5_3,14_3,0.007003300148201782
9351,5_3,14_4,0.01865321745377444
9352,5_3,14_5,0.043087262678535174
9353,5_3,14_6,0.011111223370981686
9354,5_3,14_7,0.002184600344242285
9355,5_3,11_1,0.005024791549260362
9356,5_3,11_2,0.009582694027521332
9357,5_3,11_3,0.00033392124865941656
9358,5_3,11_4,0.013114582276130726
9359,5_3,11_5,0.019769495072542102
9360,5_3,11_6,0.015944705691610626
9361,5_3,8_1,0.002798780957363941
9362,5_3,8_2,0.10914851095267103
9363,5_3,8_3,0.028157820924808848
9364,5_3,8_4,0.02052508774436233
9365,5_3,8_5,0.021470716347346156
9366,5_3,8_6,0.08318531355024737
9367,5_3,7_1,0.001570571856043322
9368,5_3,7_2,1.736034853514796e-05
9369,5_3,7_3,0.0007565829641324556
9370,5_3,7_4,0.006187442211006855
9371,5_3,7_5,0.01958127308927912
9372,5_3,7_6,0.0011912102465423864
9373,5_3,7_7,0.018125183467393797
9374,5_3,7_8,0.026143347695161422
9375,5_3,7_9,0.009201944975853504
9376,5_3,7_10,0.01042845778542843
9377,5_3,7_11,0.010778561758194779
9378,5_3,10_1,0.024552232519473166
9379,5_3,10_2,0.023713197888115826
9380,5_3,10_3,0.04999790479886492
9381,5_3,10_4,0.023747325658671936
9382,5_3,10_5,0.013232839578884364
9383,5_3,10_6,0.016337584380283286
9384,5_3,12_1,0.006065244636812187
9385,5_3,12_2,7.280239002134894e-06
9386,5_3,12_3,0.014428644837549347
9387,5_3,12_4,0.015034760336136283
9388,5_3,6_1,0.0057765598776255075
9389,5_3,6_2,0.035433944637202626
9390,5_3,6_3,0.012200442857598703
9391,5_3,6_4,0.004224015431695292
9392,5_3,6_5,0.025568804746786113
9393,5_3,6_6,0.013434978191857976
9394,5_3,6_7,0.008933251826876416
9395,5_3,6_8,0.005276228761513628
9396,5_3,9_1,0.010632625780222085
9397,5_3,9_2,0.0013892431464300869
9398,5_3,9_3,0.005462896384550342
9399,5_3,9_4,0.010249319068745927
9400,5_3,9_5,0.008458153288644504
9401,5_3,9_6,0.003022441631033319
9402,5_3,9_7,0.008566283715972407
9403,5_3,9_8,0.00384781910789776
9404,5_3,9_9,0.0034268955771784683
9405,5_3,9_10,0.013033301276184375
9406,5_3,9_11,0.043249763422763765
9407,5_3,9_12,0.011555241850970446
9408,5_3,9_13,0.020431365041663527
9409,5_3,2_1,0.03002851198609708
9410,5_3,2_2,0.017730708052279973
9411,5_3,2_3,0.0003578983443628786
9412,5_3,2_4,0.0015327994215587378
9413,5_3,2_5,0.014423089946095386
9414,5_3,2_6,0.0003411326168664174
9415,5_3,5_1,0.03629108496874612
9416,5_3,5_2,0.0941000507093746
9417,5_3,5_3,1.0
9418,5_3,5_4,0.008227617772314427
9419,5_3,5_5,0.044668872089907885
9420,5_3,5_6,0.1516900310095365
9421,5_3,5_7,0.020475267795808483
9422,5_3,5_8,0.023679143732015306
9423,5_3,5_9,0.027008762080300824
9424,5_3,5_10,0.11398491183440235
9425,5_3,5_11,0.03643309232034699
9426,5_3,5_12,0.10608086598072505
9427,5_3,5_13,0.07421343142727602
9428,5_3,5_14,0.11071265233698643
9429,5_3,3_1,0.0005223401406345131
9430,5_3,3_2,0.00041705980976026254
9431,5_3,3_3,0.006779526270679678
9432,5_3,3_4,0.003548900428431986
9433,5_3,3_5,0.005430417392895266
9434,5_3,3_6,0.0012802647103003198
9435,5_3,3_7,7.745938961971878e-06
9436,5_3,3_8,0.025119154180448994
9437,5_3,3_9,0.05770404303423501
9438,5_3,3_10,0.0002977800912606423
9439,5_3,3_11,0.010602209025249193
9440,5_3,3_12,8.293825285998681e-05
9441,5_3,3_13,0.01156328400970195
9442,5_3,3_14,0.02019102812132094
9443,5_3,3_15,0.025072908836316753
9444,5_3,3_16,0.005811160844856194
9445,5_3,3_17,0.03607341485241906
9446,5_3,3_18,0.001091455647837023
9447,5_3,3_19,0.0010903051437906215
9448,5_3,3_20,0.042200040175992305
9449,5_3,3_21,0.031091707024666324
9450,5_3,3_22,0.046350334425962085
9451,5_3,4_1,0.009752554588845662
9452,5_3,4_2,0.01976126207475577
9453,5_3,4_3,0.001463958851719419
9454,5_3,4_4,0.005981842824465659
9455,5_3,4_5,0.00018870400223070237
9456,5_3,4_6,0.0023517670618303857
9457,5_3,4_7,2.410906127459294e-06
9458,5_3,4_8,0.015076565564193456
9459,5_3,4_9,0.013278222540780902
9460,5_3,4_10,0.0033866034439321195
9461,5_3,1_1,0.003946604371328672
9462,5_3,1_2,0.00013849217954643096
9463,5_3,1_3,0.0025443276981315633
9464,5_3,1_4,0.013765936679464562
9465,5_3,1_5,0.006272849385527514
9466,5_3,1_6,9.805926424416357e-05
9467,5_3,1_7,0.016898899483202872
9468,5_3,1_8,0.0089522009087155
9469,5_3,1_9,0.0033020133298078337
9470,5_3,1_10,0.0028730952278014678
9471,5_3,1_11,0.004859616476526283
9472,5_4,13_1,0.005432135063258023
9473,5_4,13_2,0.0010662092836998796
9474,5_4,13_3,0.005593161190090192
9475,5_4,13_4,3.484736264981343e-07
9476,5_4,14_1,0.000787052250706273
9477,5_4,14_2,6.32167320299027e-05
9478,5_4,14_3,0.00017030182669711233
9479,5_4,14_4,0.0014800329652372478
9480,5_4,14_5,0.0033914754357244185
9481,5_4,14_6,0.009352585925373748
9482,5_4,14_7,0.0005166621273343132
9483,5_4,11_1,0.001840622470499274
9484,5_4,11_2,0.009328536335937823
9485,5_4,11_3,0.0023692057240023495
9486,5_4,11_4,0.008034779960844705
9487,5_4,11_5,0.0033314865694820564
9488,5_4,11_6,0.006792490124900823
9489,5_4,8_1,0.00013481105164642795
9490,5_4,8_2,0.007025057863472718
9491,5_4,8_3,0.006565781589997026
9492,5_4,8_4,0.009885990472327718
9493,5_4,8_5,0.00781702367307446
9494,5_4,8_6,0.02334372327465758
9495,5_4,7_1,0.0010298168904642542
9496,5_4,7_2,0.004095459257169524
9497,5_4,7_3,0.007351694423292814
9498,5_4,7_4,0.03649587332058007
9499,5_4,7_5,0.0016949978517866414
9500,5_4,7_6,0.007025057863472718
9501,5_4,7_7,0.0004151784788492511
9502,5_4,7_8,0.00014186398663941914
9503,5_4,7_9,0.005429350208623065
9504,5_4,7_10,3.525190607274909e-05
9505,5_4,7_11,0.09294598311344202
9506,5_4,10_1,0.0005539242695191464
9507,5_4,10_2,0.004173147217005933
9508,5_4,10_3,0.0003649644633773667
9509,5_4,10_4,8.433087213905133e-05
9510,5_4,10_5,0.0006501327254497445
9511,5_4,10_6,8.725128991114588e-05
9512,5_4,12_1,0.003297131806466543
9513,5_4,12_2,0.014823414182112684
9514,5_4,12_3,0.0025071634717787872
9515,5_4,12_4,0.02613441647792868
9516,5_4,6_1,0.0025618006546468523
9517,5_4,6_2,0.00790504115462338
9518,5_4,6_3,0.0017965470314111167
9519,5_4,6_4,0.0002251949196685763
9520,5_4,6_5,0.005481666428198801
9521,5_4,6_6,0.009429749584063266
9522,5_4,6_7,0.0010343112571021057
9523,5_4,6_8,0.0009592608883951952
9524,5_4,9_1,1.5297229672450118e-06
9525,5_4,9_2,0.003829045010926472
9526,5_4,9_3,0.000417807396242274
9527,5_4,9_4,0.0012575050684458685
9528,5_4,9_5,0.0017743973219460345
9529,5_4,9_6,3.563620175523157e-05
9530,5_4,9_7,0.0032116419266051406
9531,5_4,9_8,0.01285401485139185
9532,5_4,9_9,1.4706620480553947e-05
9533,5_4,9_10,0.0037660550530963796
9534,5_4,9_11,0.0020730166876386587
9535,5_4,9_12,0.00815695038270272
9536,5_4,9_13,0.0020410380465874086
9537,5_4,2_1,0.0016874867764297165
9538,5_4,2_2,0.016940956968462283
9539,5_4,2_3,0.0026125507934741305
9540,5_4,2_4,5.595251531021981e-05
9541,5_4,2_5,0.010785774354600946
9542,5_4,2_6,0.001942558616455665
9543,5_4,5_1,1.647536620818096e-05
9544,5_4,5_2,0.004642355999257051
9545,5_4,5_3,0.008130739403103581
9546,5_4,5_4,1.0
9547,5_4,5_5,0.009961658013233697
9548,5_4,5_6,0.004739655436488798
9549,5_4,5_7,0.21973563280026334
9550,5_4,5_8,0.014541172169579605
9551,5_4,5_9,0.030880822746252264
9552,5_4,5_10,0.03240785537319218
9553,5_4,5_11,0.0824889954055718
9554,5_4,5_12,0.11830455578607463
9555,5_4,5_13,0.05400006604113724
9556,5_4,5_14,0.12075025305135546
9557,5_4,3_1,0.0005244049642264808
9558,5_4,3_2,0.002236947057580882
9559,5_4,3_3,0.04543349800086307
9560,5_4,3_4,0.0052458927394226345
9561,5_4,3_5,1.5297229672450118e-06
9562,5_4,3_6,0.029051193100430108
9563,5_4,3_7,1.4009369010436539e-05
9564,5_4,3_8,0.0024401764168786684
9565,5_4,3_9,0.02808398182643161
9566,5_4,3_10,0.00014286017809016105
9567,5_4,3_11,0.024937885829777587
9568,5_4,3_12,6.26466457180994e-05
9569,5_4,3_13,2.244461846623714e-06
9570,5_4,3_14,0.04016801891892421
9571,5_4,3_15,0.03905268327557209
9572,5_4,3_16,0.008051574175331273
9573,5_4,3_17,0.0048238472416644975
9574,5_4,3_18,1.705958579272026e-05
9575,5_4,3_19,0.002931773469809666
9576,5_4,3_20,0.0023073563961756257
9577,5_4,3_21,7.144006428489104e-05
9578,5_4,3_22,0.0582943113098014
9579,5_4,4_1,0.0009184873887519062
9580,5_4,4_2,0.0022987215663428295
9581,5_4,4_3,0.00228434241613656
9582,5_4,4_4,0.013154973832528586
9583,5_4,4_5,0.0018939932647109164
9584,5_4,4_6,0.012921459621991866
9585,5_4,4_7,0.006333914233990698
9586,5_4,4_8,0.0025328632264289995
9587,5_4,4_9,0.0020309748394967487
9588,5_4,4_10,0.0025029324477269916
9589,5_4,1_1,0.0011943317457413494
9590,5_4,1_2,0.002649087710149023
9591,5_4,1_3,0.0003009311978798184
9592,5_4,1_4,0.0075367162548413275
9593,5_4,1_5,0.003932165844141119
9594,5_4,1_6,0.0033355711228872094
9595,5_4,1_7,0.02177769396783936
9596,5_4,1_8,0.00625255098367032
9597,5_4,1_9,0.013533642189220908
9598,5_4,1_10,0.00025017457045452583
9599,5_4,1_11,0.002780849151507944
9600,5_5,13_1,0.023208509479673088
9601,5_5,13_2,0.05308083604310026
9602,5_5,13_3,0.07316055277980112
9603,5_5,13_4,0.020100892630155413
9604,5_5,14_1,0.0008111501725775321
9605,5_5,14_2,0.0051545248294305014
9606,5_5,14_3,0.009159054600998173
9607,5_5,14_4,0.009883479203419396
9608,5_5,14_5,0.008449336514948334
9609,5_5,14_6,0.02043229465223168
9610,5_5,14_7,0.015451165240559186
9611,5_5,11_1,0.02431353190442997
9612,5_5,11_2,0.007588144716140768
9613,5_5,11_3,0.007103420945457771
9614,5_5,11_4,0.0029843710419017065
9615,5_5,11_5,0.04130586294530637
9616,5_5,11_6,0.002374031752462142
9617,5_5,8_1,4.402283749170751e-05
9618,5_5,8_2,0.035194586378003725
9619,5_5,8_3,0.012252684913877562
9620,5_5,8_4,0.015751077767258138
9621,5_5,8_5,0.01603658732397472
9622,5_5,8_6,0.16165868248932497
9623,5_5,7_1,0.004707906325741771
9624,5_5,7_2,0.023343180349505065
9625,5_5,7_3,0.0003754333650296439
9626,5_5,7_4,0.0016699722889844692
9627,5_5,7_5,0.026331037115114805
9628,5_5,7_6,0.023070216759709307
9629,5_5,7_7,0.02882446566023816
9630,5_5,7_8,0.025074763454433303
9631,5_5,7_9,0.022248508858220155
9632,5_5,7_10,0.014076542150270387
9633,5_5,7_11,0.020622483594913987
9634,5_5,10_1,0.019548885870971946
9635,5_5,10_2,0.0473165402976533
9636,5_5,10_3,0.0439987416985769
9637,5_5,10_4,0.04556970495747639
9638,5_5,10_5,0.03207296853997577
9639,5_5,10_6,0.08620548121336202
9640,5_5,12_1,0.0013204782175776654
9641,5_5,12_2,0.004083594014359633
9642,5_5,12_3,0.006490160464988178
9643,5_5,12_4,0.015411033761437102
9644,5_5,6_1,0.037143100843907324
9645,5_5,6_2,0.02782766745500016
9646,5_5,6_3,0.008877366247354858
9647,5_5,6_4,0.0003962339016371015
9648,5_5,6_5,0.04266070888272052
9649,5_5,6_6,0.048076948081876646
9650,5_5,6_7,0.013587887367998456
9651,5_5,6_8,0.014408377892796425
9652,5_5,9_1,0.0040025040010622705
9653,5_5,9_2,0.018277065775311224
9654,5_5,9_3,0.028186231545776364
9655,5_5,9_4,0.007447694683444814
9656,5_5,9_5,0.01788728336290826
9657,5_5,9_6,0.03321432611853664
9658,5_5,9_7,0.012569602724961798
9659,5_5,9_8,0.1315488818664359
9660,5_5,9_9,0.037688827964961154
9661,5_5,9_10,0.027124729319107237
9662,5_5,9_11,0.03621841450842571
9663,5_5,9_12,0.02548716501698918
9664,5_5,9_13,0.06752529415166662
9665,5_5,2_1,0.0036225193314903463
9666,5_5,2_2,0.002882893617632397
9667,5_5,2_3,0.0018802919304031728
9668,5_5,2_4,0.05210572805114849
9669,5_5,2_5,0.0017513835704816639
9670,5_5,2_6,0.0008777443327625313
9671,5_5,5_1,0.008718887253754566
9672,5_5,5_2,0.03417269698350715
9673,5_5,5_3,0.04041604348729354
9674,5_5,5_4,0.00912062298189756
9675,5_5,5_5,1.0
9676,5_5,5_6,0.06348491106068033
9677,5_5,5_7,0.014462549433990588
9678,5_5,5_8,0.08698513698294968
9679,5_5,5_9,0.18129775936751133
9680,5_5,5_10,0.16600634083991903
9681,5_5,5_11,0.09569002514745995
9682,5_5,5_12,0.10006839674593396
9683,5_5,5_13,0.09421395856379712
9684,5_5,5_14,0.13017654376110663
9685,5_5,3_1,0.0005404604554651188
9686,5_5,3_2,0.0002161346605221236
9687,5_5,3_3,0.0016240786353389288
9688,5_5,3_4,0.001062851587169658
9689,5_5,3_5,0.001062851587169658
9690,5_5,3_6,3.244141662454389e-06
9691,5_5,3_7,0.00011534870709136266
9692,5_5,3_8,0.03040361104811094
9693,5_5,3_9,0.02782766745500016
9694,5_5,3_10,0.002472444094356542
9695,5_5,3_11,0.002227258090580946
9696,5_5,3_12,0.0019287334421452698
9697,5_5,3_13,0.005211474155585809
9698,5_5,3_14,0.09361379904372813
9699,5_5,3_15,0.1082456989527668
9700,5_5,3_16,0.019887798148028588
9701,5_5,3_17,0.05004211408796217
9702,5_5,3_18,0.005315750357221426
9703,5_5,3_19,0.0021039465601615645
9704,5_5,3_20,0.026441924655768025
9705,5_5,3_21,0.055653093226949314
9706,5_5,3_22,0.09086561196297668
9707,5_5,4_1,0.01656249671703887
9708,5_5,4_2,0.048829790279059086
9709,5_5,4_3,0.00010856564850009251
9710,5_5,4_4,0.0022304346702531033
9711,5_5,4_5,0.013247121165259975
9712,5_5,4_6,0.0014045084351505272
9713,5_5,4_7,0.0005713665888809799
9714,5_5,4_8,0.010111606334607826
9715,5_5,4_9,0.012667008224721731
9716,5_5,4_10,0.002955984949834814
9717,5_5,1_1,0.004083594014359633
9718,5_5,1_2,0.0015648571829134652
9719,5_5,1_3,0.0008332231088487368
9720,5_5,1_4,0.0006722738142959968
9721,5_5,1_5,0.0015594146563562186
9722,5_5,1_6,0.004547499765686887
9723,5_5,1_7,0.006763175234492429
9724,5_5,1_8,0.04458465282336143
9725,5_5,1_9,0.0010862300157992058
9726,5_5,1_10,0.008237759010870392
9727,5_5,1_11,0.002325505193043733
9728,5_6,13_1,0.0456035352547542
9729,5_6,13_2,0.060141993935864266
9730,5_6,13_3,0.03658566520715281
9731,5_6,13_4,0.03282038232771247
9732,5_6,14_1,0.0041132276985837565
9733,5_6,14_2,0.017537486737926163
9734,5_6,14_3,0.03406291072773396
9735,5_6,14_4,0.034380738795448264
9736,5_6,14_5,0.03970626576283445
9737,5_6,14_6,0.04526502240205859
9738,5_6,14_7,0.013415903497995945
9739,5_6,11_1,0.011168019530873331
9740,5_6,11_2,0.009009754386739443
9741,5_6,11_3,0.002275131477829391
9742,5_6,11_4,0.0022960692359359266
9743,5_6,11_5,0.02730737687813117
9744,5_6,11_6,0.010715163040663354
9745,5_6,8_1,0.010480886186234089
9746,5_6,8_2,0.1416377125454699
9747,5_6,8_3,0.043619208489299184
9748,5_6,8_4,0.03672441683089304
9749,5_6,8_5,0.029665359716720338
9750,5_6,8_6,0.07324797009278158
9751,5_6,7_1,0.013033924878701461
9752,5_6,7_2,0.009012428741662163
9753,5_6,7_3,0.0027296843023059776
9754,5_6,7_4,0.014983556198176082
9755,5_6,7_5,0.09409629227400121
9756,5_6,7_6,0.06101623527024468
