grp,variable,value
5_13,3_17,0.07233898649562853
5_13,3_18,1.3644114464124802e-05
5_13,3_19,5.718033019243767e-05
5_13,3_20,0.009165357946362522
5_13,3_21,0.09877180708077245
5_13,3_22,0.13430977045356793
5_13,4_1,0.0006516952078529579
5_13,4_2,0.04991547727888623
5_13,4_3,0.00016620622572696982
5_13,4_4,0.005264664725057025
5_13,4_5,0.00015983124694851208
5_13,4_6,0.013447807707776942
5_13,4_7,0.011998802990466835
5_13,4_8,0.0063074224513152005
5_13,4_9,0.004008565502021027
5_13,4_10,0.0001772697248396146
5_13,1_1,0.0011661907979382546
5_13,1_2,0.0002845482538104871
5_13,1_3,0.00425255941573784
5_13,1_4,0.010593954962637644
5_13,1_5,0.005747425171771618
5_13,1_6,0.01715004526241265
5_13,1_7,0.04075776703252229
5_13,1_8,0.037124561035319775
5_13,1_9,0.017620616216539854
5_13,1_10,2.168693604051376e-05
5_13,1_11,0.0036425308399822133
5_14,13_1,0.01334257835959456
5_14,13_2,0.01879425093946232
5_14,13_3,0.00944468784404264
5_14,13_4,0.002920683321509246
5_14,14_1,0.00655100719234296
5_14,14_2,0.014880528983635677
5_14,14_3,0.019100763360909417
5_14,14_4,0.012719946835217714
5_14,14_5,0.008569672789122408
5_14,14_6,0.022384271375940182
5_14,14_7,0.01214845682858732
5_14,11_1,0.0031785619981844174
5_14,11_2,0.0017594931550747935
5_14,11_3,0.00029076839891034015
5_14,11_4,0.007653035391964165
5_14,11_5,0.013469688471247625
5_14,11_6,0.011285510805027385
5_14,8_1,0.0013016482976104884
5_14,8_2,0.028944812953523653
5_14,8_3,0.015846156197795475
5_14,8_4,0.007806690872568993
5_14,8_5,0.01306943508264405
5_14,8_6,0.1674845514175453
5_14,7_1,0.003108050215726574
5_14,7_2,0.002880741440759558
5_14,7_3,0.005088400462867311
5_14,7_4,0.02422728419328668
5_14,7_5,0.021212981304368224
5_14,7_6,0.015807603062076424
5_14,7_7,0.02498648769345506
5_14,7_8,0.03624534034287826
5_14,7_9,0.010023017062352889
5_14,7_10,0.008291802751591462
5_14,7_11,0.06323871593750044
5_14,10_1,0.00881054977217026
5_14,10_2,0.03202704970465071
5_14,10_3,0.030076473301390627
5_14,10_4,0.04059308973512903
5_14,10_5,0.04758820540558584
5_14,10_6,0.03615809692690316
5_14,12_1,0.0005115965676376172
5_14,12_2,0.002394728146423697
5_14,12_3,0.02905757663181611
5_14,12_4,0.0429648541671901
5_14,6_1,0.02709193120752538
5_14,6_2,0.015537633390134623
5_14,6_3,0.010094509461676004
5_14,6_4,0.005558349627245459
5_14,6_5,0.05139563550898705
5_14,6_6,0.04328715620644807
5_14,6_7,0.030401868376298727
5_14,6_8,0.026201828659078757
5_14,9_1,0.0011389811301123643
5_14,9_2,0.005825896835882724
5_14,9_3,0.00787918594627525
5_14,9_4,0.0050315944106859595
5_14,9_5,0.011065606976388611
5_14,9_6,0.012601916036151052
5_14,9_7,0.004810805228714851
5_14,9_8,0.0546785987771124
5_14,9_9,0.015334388025707914
5_14,9_10,0.01678721008015226
5_14,9_11,0.06729969306313413
5_14,9_12,0.04630697564650598
5_14,9_13,0.03239804027819352
5_14,2_1,0.014626818631618745
5_14,2_2,0.016234047569607214
5_14,2_3,0.00022206927879733359
5_14,2_4,0.03685631578341048
5_14,2_5,3.0302101466666716e-05
5_14,2_6,0.005111691944608437
5_14,5_1,0.012873829792778001
5_14,5_2,0.008877147742047602
5_14,5_3,0.027733564006135067
5_14,5_4,0.030608394060163937
5_14,5_5,0.03604062846958501
5_14,5_6,0.05315515065041101
5_14,5_7,0.08030126250652689
5_14,5_8,0.09580961569470345
5_14,5_9,0.11270325534477887
5_14,5_10,0.13987675522317675
5_14,5_11,0.11055292952821635
5_14,5_12,0.12118274565175861
5_14,5_13,0.20646097527914362
5_14,5_14,1.0
5_14,3_1,2.2955118563937605e-05
5_14,3_2,0.000986867631639458
5_14,3_3,0.0031718245851843686
5_14,3_4,0.0034715445849660014
5_14,3_5,0.00038452235443346363
5_14,3_6,0.0009022199651801909
5_14,3_7,0.0013360658278236041
5_14,3_8,0.011993089707236462
5_14,3_9,0.021524444920920496
5_14,3_10,6.980731958783542e-07
5_14,3_11,0.024028057377808845
5_14,3_12,0.0008563308962703189
5_14,3_13,0.003848859487017266
5_14,3_14,0.03720449876846996
5_14,3_15,0.041166895606442856
5_14,3_16,0.010976806687492152
5_14,3_17,0.0680666392129654
5_14,3_18,1.4228912020650038e-05
5_14,3_19,0.0017938663337766407
5_14,3_20,0.007908783104002004
5_14,3_21,0.06841320795027504
5_14,3_22,0.1862161397693468
5_14,4_1,3.41525060339791e-06
5_14,4_2,0.019972910668049446
5_14,4_3,0.0002481261029007752
5_14,4_4,0.0058605671301318095
5_14,4_5,6.747369296339566e-06
5_14,4_6,0.01237469807844461
5_14,4_7,0.0022789438895737583
5_14,4_8,0.004395928912237165
5_14,4_9,0.0018506348921589176
5_14,4_10,0.0005986846227924248
5_14,1_1,2.9016368240279767e-08
5_14,1_2,4.505436423724556e-05
5_14,1_3,0.0030542392370672034
5_14,1_4,0.011632533249496316
5_14,1_5,0.00695916057705936
5_14,1_6,0.013804174455847666
5_14,1_7,0.04424469960448308
5_14,1_8,0.032956709318409314
5_14,1_9,0.040894195385943174
5_14,1_10,0.00011799623718610635
5_14,1_11,0.0032538746102046497
3_1,13_1,0.05678370990218279
3_1,13_2,0.005971093206577736
3_1,13_3,0.006133845565773835
3_1,13_4,0.033950605231949406
3_1,14_1,0.000468466899646751
3_1,14_2,0.07637804444299376
3_1,14_3,0.06020067855095775
3_1,14_4,0.051598322931597725
3_1,14_5,0.15394385554399384
3_1,14_6,0.03954754454258472
3_1,14_7,0.006786745278473437
3_1,11_1,0.0010955271053285343
3_1,11_2,0.0013313974739625454
3_1,11_3,0.08491918354543168
3_1,11_4,0.051598322931597725
3_1,11_5,0.1318688952925833
3_1,11_6,0.00742028989610425
3_1,8_1,0.0016465080118651342
3_1,8_2,0.004112856167775497
3_1,8_3,0.0042734707152230905
3_1,8_4,0.004514737038948074
3_1,8_5,0.006623235930731496
3_1,8_6,0.022614864357834587
3_1,7_1,0.0009384997095687121
3_1,7_2,0.06615699035243718
3_1,7_3,0.0027549891292488597
3_1,7_4,0.00315300247148053
3_1,7_5,0.0036321103295358496
3_1,7_6,0.004112856167775497
3_1,7_7,0.004998515112982937
3_1,7_8,0.00564615251337021
3_1,7_9,0.006215292439030717
3_1,7_10,0.03187956967561983
3_1,7_11,0.022451363988513717
3_1,10_1,0.0029140593043993942
3_1,10_2,0.008598009507410556
3_1,10_3,0.00917924811267764
3_1,10_4,0.00993010260072347
3_1,10_5,0.021174163250381108
3_1,10_6,0.017093001661291466
3_1,12_1,0.0019623262669220404
3_1,12_2,0.06726957423623263
3_1,12_3,0.005140511750365477
3_1,12_4,0.0004660801016237272
3_1,6_1,0.044938062402395194
3_1,6_2,0.0051601450408776724
3_1,6_3,0.04138848811626773
3_1,6_4,0.005402938808152171
3_1,6_5,0.024284979293222788
3_1,6_6,0.021381584174044954
3_1,6_7,0.016599901738639206
3_1,6_8,0.012335251509000819
3_1,9_1,0.002120501783216402
3_1,9_2,0.06842262232187436
3_1,9_3,0.0033923523509043992
3_1,9_4,0.1488935088404889
3_1,9_5,0.042357401752073025
3_1,9_6,0.03660041148972341
3_1,9_7,0.12478618053669137
3_1,9_8,0.009012934639216668
3_1,9_9,0.10071179541690838
3_1,9_10,0.010684987944225066
3_1,9_11,0.07373489415613484
3_1,9_12,0.010693653811665019
3_1,9_13,0.006243674701698396
3_1,2_1,0.020365190591340558
3_1,2_2,0.012586092589033052
3_1,2_3,0.008564703064132208
3_1,2_4,0.005205190218898834
3_1,2_5,0.042758554308996305
3_1,2_6,0.011832810215761332
3_1,5_1,0.04899635302060213
3_1,5_2,0.005079306854223841
3_1,5_3,0.005079306854223841
3_1,5_4,0.0051601450408776724
3_1,5_5,0.00580852900063582
3_1,5_6,0.00993010260072347
3_1,5_7,0.020365190591340558
3_1,5_8,0.011359416226200807
3_1,5_9,0.011782582443126575
3_1,5_10,0.014176138601824088
3_1,5_11,0.010916481185878147
3_1,5_12,0.017933165677112003
3_1,5_13,0.0056735771380323685
3_1,5_14,0.0008910912117804708
3_1,3_1,1.0
3_1,3_2,0.08692927187407185
3_1,3_3,0.2132498913628397
3_1,3_4,0.002120501783216402
3_1,3_5,0.002120501783216402
3_1,3_6,0.049625539199388204
3_1,3_7,0.004675811536911986
3_1,3_8,0.004756418028920028
3_1,3_9,0.0051601450408776724
3_1,3_10,0.005321960964268775
3_1,3_11,0.005727317319263857
3_1,3_12,0.005971093206577736
3_1,3_13,0.03359340550129406
3_1,3_14,0.009595894419544584
3_1,3_15,0.017260442976618603
3_1,3_16,0.012974267783290033
3_1,3_17,0.015199289952431881
3_1,3_18,0.014045788140333585
3_1,3_19,0.06827766609552871
3_1,3_20,0.1598390224313532
3_1,3_21,0.055392485812825895
3_1,3_22,0.00801103580258903
3_1,4_1,0.0005466966751782686
3_1,4_2,0.027635129375674007
3_1,4_3,0.06129305029189159
3_1,4_4,0.008289628413692395
3_1,4_5,0.0009270742421224287
3_1,4_6,0.02306321521732706
3_1,4_7,1.4163762631008025e-06
3_1,4_8,0.052495636521997235
3_1,4_9,0.08240421361597401
3_1,4_10,0.003947737353998412
3_1,1_1,0.002358099168926833
3_1,1_2,0.012377162729663459
3_1,1_3,0.008657916255053306
3_1,1_4,0.008021268199148857
3_1,1_5,0.0050127920809487
3_1,1_6,0.0007540747433603187
3_1,1_7,0.01783968033074884
3_1,1_8,0.07191619782212195
3_1,1_9,0.029210557063532757
3_1,1_10,0.02299281856690262
3_1,1_11,0.019382459228261106
3_2,13_1,0.06581887296866294
3_2,13_2,0.007528865494311771
3_2,13_3,0.007734094328020866
3_2,13_4,0.00729671736091801
3_2,14_1,0.02116257413355094
3_2,14_2,0.09021801711491208
3_2,14_3,0.07001420482496626
3_2,14_4,0.2702128247237895
3_2,14_5,0.055586013465510065
3_2,14_6,0.06829025761324153
3_2,14_7,0.03783486639564925
3_2,11_1,0.012563862107703046
3_2,11_2,0.010757699588803335
3_2,11_3,0.0017778795183298335
3_2,11_4,0.0026884177221219783
3_2,11_5,0.02410571133433707
3_2,11_6,0.02895380062531046
3_2,8_1,0.002075940234085509
3_2,8_2,0.014536465148020749
3_2,8_3,0.0053882367168365435
3_2,8_4,0.005692457225712789
3_2,8_5,0.020869718352124256
3_2,8_6,0.0005300220370121557
3_2,7_1,0.014044618094799075
3_2,7_2,0.0030731239087055315
3_2,7_3,0.00347357889376347
3_2,7_4,0.003846619555765789
3_2,7_5,0.0029455322204997646
3_2,7_6,0.05633220702892413
3_2,7_7,0.011461885420330517
3_2,7_8,0.0248217826642176
3_2,7_9,0.007836798226991659
3_2,7_10,0.0188954273958738
3_2,7_11,0.041345913243805814
3_2,10_1,0.004383969054167486
3_2,10_2,0.004318331513407205
3_2,10_3,0.0036356681384623495
3_2,10_4,0.011852074370651144
3_2,10_5,0.132141487680132
3_2,10_6,0.07023907556372712
3_2,12_1,0.00739757832556962
3_2,12_2,0.0029731518484429607
3_2,12_3,0.036877454353083455
3_2,12_4,0.006412282172060493
3_2,6_1,0.05142572231549697
3_2,6_2,0.010981746779180053
3_2,6_3,0.04715384845014228
3_2,6_4,0.0009479461211517378
3_2,6_5,0.026824201931105355
3_2,6_6,0.08095268456719831
3_2,6_7,0.03195334366987908
3_2,6_8,0.057830904204112056
3_2,9_1,0.026326547608869526
3_2,9_2,0.024961781816507413
3_2,9_3,0.00427722265221588
3_2,9_4,0.05275582294597463
3_2,9_5,0.011219171131451263
3_2,9_6,0.008492797138433546
3_2,9_7,0.02147488777501695
3_2,9_8,0.028271166324589796
3_2,9_9,0.01309565194383329
3_2,9_10,0.010407654650181158
3_2,9_11,0.01443225866254664
3_2,9_12,0.011073284170835047
3_2,9_13,0.04039341119068294
3_2,2_1,0.013791881847289736
3_2,2_2,0.0020951992572355604
3_2,2_3,0.0021796268933874227
3_2,2_4,0.0006218798219647128
3_2,2_5,0.05394248778965294
3_2,2_6,0.017297650444450457
3_2,5_1,0.3049530567189241
3_2,5_2,0.0064043492155076345
3_2,5_3,0.0011987579412563697
3_2,5_4,0.006506282674629416
3_2,5_5,0.0006866078509015202
3_2,5_6,0.002878026797336048
3_2,5_7,0.00996114889225714
3_2,5_8,0.009252680052294812
3_2,5_9,0.0014925887901918193
3_2,5_10,0.0016082788113615356
3_2,5_11,0.0035251842587842148
3_2,5_12,0.019446180670023013
3_2,5_13,0.013589159424458933
3_2,5_14,0.011323576868963318
3_2,3_1,0.025694972045101704
3_2,3_2,1.0
3_2,3_3,0.008095158422907336
3_2,3_4,0.002673574688985379
3_2,3_5,0.002673574688985379
3_2,3_6,0.0023372654403448893
3_2,3_7,0.02972479812421904
3_2,3_8,0.005997202562940962
3_2,3_9,0.0011322994924613983
3_2,3_10,0.0010069675340436681
3_2,3_11,0.00722146861641366
3_2,3_12,0.007528865494311771
3_2,3_13,0.007138751223026338
3_2,3_14,0.043509627856675066
3_2,3_15,0.09347539745216013
3_2,3_16,0.017298543390478004
3_2,3_17,0.0872149893827628
3_2,3_18,0.00046195999413841743
3_2,3_19,0.0039477199826253
3_2,3_20,0.011584201281929513
3_2,3_21,0.1281879374534787
3_2,3_22,0.006877314636657674
3_2,4_1,0.0006892729455689805
3_2,4_2,0.004638812232174202
3_2,4_3,0.009310732277016074
3_2,4_4,0.030985769295793896
3_2,4_5,0.004526089645978429
3_2,4_6,0.013485645450870717
3_2,4_7,0.050639256847332496
3_2,4_8,0.000482794942836074
3_2,4_9,0.016654480466933234
3_2,4_10,2.19624177577708e-05
3_2,1_1,0.0029731518484429607
3_2,1_2,0.000822353815708785
3_2,1_3,1.4630747410576094e-05
3_2,1_4,0.008059535803707867
3_2,1_5,0.0006855118765357633
3_2,1_6,0.004948415985054144
3_2,1_7,0.00037609634905075263
3_2,1_8,0.008974052357357732
3_2,1_9,0.00016446802280319303
3_2,1_10,0.02038260197101671
3_2,1_11,0.007146015040694786
3_3,13_1,0.04145751027565802
3_3,13_2,0.02411122824592426
3_3,13_3,1.6342966610604532e-06
3_3,13_4,0.05010527638420429
3_3,14_1,0.0006252025367937688
3_3,14_2,0.03742257071456034
3_3,14_3,0.08869728635851803
3_3,14_4,0.07588498112214939
3_3,14_5,0.07114225166644987
3_3,14_6,0.07743414787044184
3_3,14_7,0.02084084100908227
3_3,11_1,0.0498443942717488
3_3,11_2,0.07046646007332026
3_3,11_3,0.043424167529562525
3_3,11_4,0.008497905236702614
3_3,11_5,0.07515069957278925
3_3,11_6,0.08386418611896801
3_3,8_1,0.0021974317632371385
3_3,8_2,0.05207023738120096
3_3,8_3,0.018531957241188324
3_3,8_4,0.0485813934939324
3_3,8_5,0.08767778230072559
3_3,8_6,0.03323510068290737
3_3,7_1,0.008752814156818157
3_3,7_2,0.030445020279563202
3_3,7_3,0.02771490917444989
3_3,7_4,0.04221373960624873
3_3,7_5,0.05681740436566122
3_3,7_6,0.03435501213220706
3_3,7_7,0.10524229751549954
3_3,7_8,0.0255832993083808
3_3,7_9,0.011615467549870463
3_3,7_10,0.047107932793363325
3_3,7_11,0.08025340890805062
3_3,10_1,0.0018979361962360962
3_3,10_2,0.026412951054047652
3_3,10_3,0.024387687346939548
3_3,10_4,0.034135858834391984
3_3,10_5,0.0771103564339647
3_3,10_6,0.0257619509557937
3_3,12_1,0.03543681107592454
3_3,12_2,0.0512650823808441
3_3,12_3,0.023710876679533588
3_3,12_4,0.06787181125084824
3_3,6_1,0.10952787231698069
3_3,6_2,0.014927428555931757
3_3,6_3,0.043132895548637064
3_3,6_4,0.004704119365837298
3_3,6_5,0.12512323676061934
3_3,6_6,0.06073160890082776
3_3,6_7,0.06564832524088669
3_3,6_8,0.04100597788152206
3_3,9_1,0.002830050083927345
3_3,9_2,0.031972143276711815
3_3,9_3,0.009837021713951125
3_3,9_4,0.0485813934939324
3_3,9_5,0.015220246347726887
3_3,9_6,0.0035483418838158126
3_3,9_7,0.03579521225033952
3_3,9_8,0.024948822536523817
3_3,9_9,0.06736484073826302
3_3,9_10,0.0037944121194476124
3_3,9_11,0.0314783612355934
3_3,9_12,0.01648811831868016
3_3,9_13,0.009968865939888863
3_3,2_1,0.014599873231984415
3_3,2_2,0.00024082361730025023
3_3,2_3,5.622316075428018e-05
3_3,2_4,0.000555129625950726
3_3,2_5,0.03200929317531813
3_3,2_6,0.008323355918174468
3_3,5_1,0.11789591376843568
3_3,5_2,0.005309229431985445
3_3,5_3,0.015220246347726887
3_3,5_4,0.10321494246115631
3_3,5_5,0.004029772950546728
3_3,5_6,0.04816225142229149
3_3,5_7,0.0585694105227612
3_3,5_8,0.041928430149272576
3_3,5_9,0.0027552852332515983
3_3,5_10,0.07481667716213028
3_3,5_11,0.01681243841718115
3_3,5_12,0.07426894749003506
3_3,5_13,0.06093236721398056
3_3,5_14,0.028426478769681802
3_3,3_1,0.04923343116374772
3_3,3_2,0.0063228740337832766
3_3,3_3,1.0
3_3,3_4,0.002830050083927345
3_3,3_5,0.03362898955341635
3_3,3_6,0.26468687909234734
3_3,3_7,0.006160164021896438
3_3,3_8,0.10842591522399915
3_3,3_9,0.10321494246115631
3_3,3_10,0.042582904883034456
3_3,3_11,3.132739344679372e-05
3_3,3_12,0.01230646154619912
3_3,3_13,0.06700165758865963
3_3,3_14,0.02304192140671554
3_3,3_15,0.05189540469867879
3_3,3_16,0.04941281919673442
3_3,3_17,0.023024218534302827
3_3,3_18,0.005512240079511953
3_3,3_19,0.027725689692047088
3_3,3_20,0.09948635014722924
3_3,3_21,0.05284964895871777
3_3,3_22,0.008133050501913793
3_3,4_1,0.01288889938328607
3_3,4_2,0.00696646164063604
3_3,4_3,0.007255271102004948
3_3,4_4,3.517663669027386e-05
3_3,4_5,0.0005016646163028983
3_3,4_6,0.0021558117899101205
3_3,4_7,0.008029850536992013
3_3,4_8,0.00025017041326747387
3_3,4_9,0.0010326776752696814
3_3,4_10,0.004273959036718412
3_3,1_1,0.003147165037077436
3_3,1_2,9.472001309724427e-06
3_3,1_3,0.0021587172296089275
3_3,1_4,0.04258757801811575
3_3,1_5,0.0032545417180748545
3_3,1_6,0.0015732112680994642
3_3,1_7,0.007321681963313328
3_3,1_8,0.019569497764824518
3_3,1_9,0.03643459042743502
3_3,1_10,0.01275701695254117
3_3,1_11,0.0013019052277248363
3_4,13_1,0.018264802996414177
3_4,13_2,0.008226778070123566
3_4,13_3,0.04069467527484012
3_4,13_4,0.00021180026644427878
3_4,14_1,0.0006453557019137336
3_4,14_2,0.003059987384025951
3_4,14_3,0.03474251422036459
3_4,14_4,0.000369480505206518
3_4,14_5,0.004896632147352873
3_4,14_6,0.0026126734494979122
3_4,14_7,0.0013658255311818598
3_4,11_1,0.0015092098825185724
3_4,11_2,0.004644240912962953
3_4,11_3,0.001942595286906638
3_4,11_4,0.005826943233348789
3_4,11_5,0.008722890209136146
3_4,11_6,0.01873409088971656
3_4,8_1,0.002268275950140504
3_4,8_2,0.00021844953112298723
3_4,8_3,0.013451511495660982
3_4,8_4,0.12916994075906896
3_4,8_5,0.006920022261514412
3_4,8_6,0.008099728882551937
3_4,7_1,0.006697853679362246
3_4,7_2,0.0017307348868266053
3_4,7_3,0.036235790639113585
3_4,7_4,0.01871589062534118
3_4,7_5,0.029053269746232985
3_4,7_6,0.014085830641847858
3_4,7_7,1.3200410166435356e-05
3_4,7_8,0.00913100478429494
3_4,7_9,0.040207374903771
3_4,7_10,0.005859043298647021
3_4,7_11,0.002282696774100082
3_4,10_1,0.008509506173586236
3_4,10_2,0.003816509064975974
3_4,10_3,0.008907352968883878
3_4,10_4,5.342117496517773e-05
3_4,10_5,0.0018842788244463984
3_4,10_6,0.009830428070010812
3_4,12_1,0.027825434114961623
3_4,12_2,0.0018632384101093774
3_4,12_3,0.02138563713011383
3_4,12_4,0.011019519868387005
3_4,6_1,0.003955007100517927
3_4,6_2,0.0031689583072862645
3_4,6_3,0.01023220899897149
3_4,6_4,0.00977717393484779
3_4,6_5,0.00013347457265123
3_4,6_6,0.006667956784063
3_4,6_7,0.016662480272784087
3_4,6_8,0.011768113712700472
3_4,9_1,0.0023127069541128507
3_4,9_2,0.0020040001314133543
3_4,9_3,0.0834662851360356
3_4,9_4,0.004249984885569745
3_4,9_5,0.010708056470885985
3_4,9_6,0.007956696162669941
3_4,9_7,0.00014755909641385584
3_4,9_8,0.0002309357017201294
3_4,9_9,0.01639401975291015
3_4,9_10,0.006422954173614391
3_4,9_11,0.006973369872424197
3_4,9_12,0.004697401694934468
3_4,9_13,0.024119699644082004
3_4,2_1,0.002428806036526021
3_4,2_2,8.863834097634171e-05
3_4,2_3,0.00011845953532981135
3_4,2_4,0.004018330538105266
3_4,2_5,0.0008239120427633134
3_4,2_6,0.0032314515192731104
3_4,5_1,0.00021844953112298723
3_4,5_2,7.211259651728648e-06
3_4,5_3,0.006997956777119413
3_4,5_4,0.010467450445666446
3_4,5_5,0.002316334399923906
3_4,5_6,5.342117496517773e-05
3_4,5_7,0.0016456957340898971
3_4,5_8,0.011813952049545837
3_4,5_9,5.231923338434695e-05
3_4,5_10,0.0027000592079966528
3_4,5_11,0.010171629403217065
3_4,5_12,0.014252427501548625
3_4,5_13,0.0013665252297045702
3_4,5_14,0.027326987613113796
3_4,3_1,0.00042999661266212777
3_4,3_2,0.0018341574149313739
3_4,3_3,0.002485702956096087
3_4,3_4,1.0
3_4,3_5,0.0029212952194881893
3_4,3_6,0.00025180564377551404
3_4,3_7,0.006441984672589916
3_4,3_8,0.011727681237708513
3_4,3_9,3.052349742333564e-06
3_4,3_10,0.002936535092865573
3_4,3_11,0.02982395181914459
3_4,3_12,0.008331753726245297
3_4,3_13,0.00023541946406960463
3_4,3_14,0.008150412083193764
3_4,3_15,0.00997258848129813
3_4,3_16,0.0037262674946667807
3_4,3_17,0.0032594053110576427
3_4,3_18,0.013715874621823316
3_4,3_19,0.026642018736495406
3_4,3_20,6.696666967971925e-06
3_4,3_21,0.01145709743885166
3_4,3_22,0.13017165639866285
3_4,4_1,0.000753125677902397
3_4,4_2,0.004129516182851766
3_4,4_3,0.022014666069234426
3_4,4_4,0.0001547569804557271
3_4,4_5,0.0019354225492354332
3_4,4_6,0.00010248885365282986
3_4,4_7,6.503396751012056e-05
3_4,4_8,0.005695377065098484
3_4,4_9,0.004881702987651912
3_4,4_10,0.014442042493840332
3_4,1_1,0.0018632384101093774
3_4,1_2,0.000844479036312541
3_4,1_3,0.050931094278298866
3_4,1_4,0.012729840687320205
3_4,1_5,0.008195479648032886
3_4,1_6,0.03647403466454928
3_4,1_7,0.04680627145143122
3_4,1_8,0.009280946754399857
3_4,1_9,0.04832464245179564
3_4,1_10,0.021908926203237665
3_4,1_11,0.0038676633856127556
3_5,13_1,0.0007640041189934901
3_5,13_2,0.0021329667328357617
3_5,13_3,0.04069467527484012
3_5,13_4,0.28779598611920665
3_5,14_1,0.0006453557019137336
3_5,14_2,0.014119121715980777
3_5,14_3,0.001082664902690904
3_5,14_4,0.027972561956266257
3_5,14_5,0.025498701321810136
3_5,14_6,0.0026126734494979122
3_5,14_7,0.0013658255311820384
3_5,11_1,0.0057624669037385275
3_5,11_2,0.004644240912963131
3_5,11_3,0.004329058591311582
3_5,11_4,0.0594843340431515
3_5,11_5,0.04272483494516755
3_5,11_6,0.046988610233851674
3_5,8_1,0.002268275950140504
3_5,8_2,0.01408583064184768
3_5,8_3,0.004727448396891024
3_5,8_4,0.012558029336813051
3_5,8_5,0.015151861358973753
3_5,8_6,0.005069084382584633
3_5,7_1,0.0012928825780149777
3_5,7_2,0.003357875539892537
3_5,7_3,0.00912184286237583
3_5,7_4,0.007672690511577896
3_5,7_5,0.016203442856418945
3_5,7_6,0.00021844953112298723
3_5,7_7,0.021335220452447203
3_5,7_8,0.030249759368408274
3_5,7_9,0.016490785108748594
3_5,7_10,0.013459884520046365
3_5,7_11,0.002282696774100082
3_5,10_1,0.02015941241618541
3_5,10_2,0.003816509064975974
3_5,10_3,0.03797050693566741
3_5,10_4,0.02407213967111767
3_5,10_5,0.006544568863380207
3_5,10_6,0.00014844196321928973
3_5,12_1,0.013079224156332942
3_5,12_2,0.010884428424047366
3_5,12_3,0.02138563713011383
